Customer ID,Age,Gender,Annual Income,Spending Score
7926,30,Female,113931,60
7927,79,Female,189531,80
7928,79,Male,139893,49
7929,30,Female,102177,50
7930,41,Male,140817,100
7931,52,Female,37708,78
7932,72,Female,42096,96
7933,31,Female,146446,12
7934,52,Female,43098,89
7935,57,Male,88037,6
7936,28,Female,93851,74
7937,57,Male,136826,3
7938,71,Female,122918,57
7939,26,Male,109450,88
7940,27,Male,110046,91
7941,30,Male,83713,30
7942,47,Male,132027,63
7943,89,Male,37541,3
7944,51,Female,153503,67
7945,24,Male,35667,44
7946,43,Female,42869,29
7947,67,Female,139270,85
7948,36,Male,196138,20
7949,41,Male,140517,70
7950,54,Female,139377,53
7951,77,Male,116321,1
7952,70,Male,62410,86
7953,73,Male,71087,87
7954,72,Female,118485,63
7955,28,Female,111520,89
7956,59,Male,26537,3
7957,83,Male,57331,15
7958,58,Male,167554,7
7959,32,Male,20254,54
7960,51,Male,30908,11
7961,89,Female,164722,21
7962,51,Male,172919,32
7963,65,Male,119988,3
7964,74,Male,168815,37
7965,22,Female,199844,59
7966,53,Male,25800,91
7967,84,Female,48440,3
7968,78,Female,72640,78
7969,78,Male,105524,2
7970,60,Male,193472,77
7971,63,Male,76263,60
7972,26,Female,60083,64
7973,66,Female,91958,95
7974,42,Female,103616,43
7975,38,Female,192064,42
7976,76,Male,134588,19
7977,27,Female,62238,6
7978,19,Female,83366,84
7979,47,Female,26284,44
7980,86,Female,140935,59
7981,23,Male,36045,91
7982,78,Female,25103,61
7983,76,Male,142986,84
7984,18,Female,64650,27
7985,49,Female,58797,97
7986,68,Male,155941,25
7987,86,Male,167263,51
7988,68,Female,70664,30
7989,21,Female,69810,41
7990,32,Male,23992,68
7991,32,Female,79773,85
7992,79,Male,189170,28
7993,45,Male,198667,63
7994,75,Female,192837,18
7995,58,Male,74376,60
7996,61,Male,74052,14
7997,70,Male,95052,15
7998,20,Male,189657,58
7999,50,Female,112825,96
8000,38,Female,141650,33
8001,33,Female,91399,67
8002,86,Male,165861,64
8003,39,Female,25673,60
8004,41,Male,102346,51
8005,86,Male,175864,29
8006,34,Male,172338,32
8007,45,Female,155114,68
8008,31,Female,148434,25
8009,70,Female,167537,55
8010,75,Male,59926,67
8011,25,Female,87063,30
8012,48,Female,121304,90
8013,56,Female,199929,91
8014,51,Male,130702,71
8015,35,Female,131224,85
8016,62,Male,102780,98
8017,63,Female,146794,55
8018,72,Female,151788,25
8019,63,Male,141277,57
8020,47,Male,62244,82
8021,21,Female,150414,3
8022,39,Male,131096,26
8023,90,Male,176216,76
8024,63,Female,145975,92
8025,77,Female,74636,92
8026,74,Male,75736,4
8027,44,Male,93599,16
8028,35,Male,107838,56
8029,50,Female,74274,53
8030,54,Female,97746,63
8031,76,Male,170937,13
8032,19,Female,190828,8
8033,38,Female,64886,81
8034,82,Male,190851,76
8035,46,Female,44358,34
8036,50,Female,77240,9
8037,75,Male,193544,63
8038,78,Male,27270,79
8039,89,Male,98776,85
8040,18,Male,77950,1
8041,74,Female,33349,92
8042,63,Male,171624,82
8043,74,Male,135680,66
8044,65,Female,125759,16
8045,22,Male,80538,90
8046,74,Male,188696,78
8047,50,Male,86503,65
8048,66,Female,27965,51
8049,69,Female,182211,97
8050,34,Male,192137,1
8051,44,Male,181602,18
8052,55,Male,174671,8
8053,84,Female,100580,41
8054,80,Female,72354,57
8055,75,Male,35220,30
8056,53,Male,169594,96
8057,62,Male,41169,45
8058,86,Male,121956,74
8059,24,Female,144183,5
8060,70,Female,64108,78
8061,70,Female,125959,15
8062,73,Male,53760,85
8063,89,Male,102897,57
8064,34,Female,144092,32
8065,86,Male,110239,61
8066,72,Female,189609,49
8067,34,Male,91418,8
8068,75,Male,49367,42
8069,27,Male,186366,18
8070,58,Male,35397,12
8071,71,Male,141087,71
8072,47,Male,127726,41
8073,24,Male,184336,47
8074,24,Female,138878,7
8075,57,Male,133938,34
8076,69,Male,49332,31
8077,85,Female,36989,20
8078,66,Male,175112,51
8079,70,Male,85351,50
8080,56,Male,59125,66
8081,81,Male,65901,74
8082,77,Male,31070,98
8083,33,Male,29761,63
8084,35,Male,110275,24
8085,33,Female,157711,77
8086,22,Female,159699,56
8087,88,Female,119743,24
8088,61,Male,56613,85
8089,78,Female,54573,72
8090,83,Male,173694,45
8091,49,Male,25850,56
8092,64,Female,137746,83
8093,26,Female,36617,27
8094,43,Female,46724,64
8095,47,Male,29524,73
8096,34,Female,181487,12
8097,62,Male,149996,76
8098,83,Female,141849,55
8099,23,Female,145036,18
8100,26,Male,70328,30
8101,22,Female,158702,93
8102,86,Female,161795,16
8103,75,Female,92610,66
8104,77,Male,110646,43
8105,41,Male,180634,45
8106,90,Female,89325,65
8107,54,Male,181298,35
8108,56,Female,158331,43
8109,73,Male,39626,39
8110,26,Female,139542,1
8111,58,Female,114392,90
8112,74,Female,121217,84
8113,30,Male,163177,55
8114,33,Female,156307,66
8115,81,Male,106952,54
8116,37,Female,135736,42
8117,60,Male,47636,24
8118,31,Male,132124,26
8119,58,Male,58085,38
8120,35,Female,34055,43
8121,25,Male,94854,19
8122,21,Male,23783,43
8123,76,Female,46497,22
8124,53,Male,160262,52
8125,31,Female,64246,63
8126,56,Male,110555,11
8127,52,Female,85535,99
8128,32,Female,107445,36
8129,46,Female,74801,17
8130,37,Male,59338,61
8131,78,Female,102653,49
8132,34,Male,199104,91
8133,42,Female,32595,91
8134,25,Female,160939,100
8135,21,Male,119951,78
8136,71,Female,81565,78
8137,53,Female,69089,22
8138,68,Female,117794,7
8139,35,Female,169897,9
8140,18,Female,142765,2
8141,31,Female,113776,6
8142,68,Male,122630,12
8143,69,Female,149905,43
8144,58,Female,188905,33
8145,72,Female,162029,85
8146,51,Female,194002,59
8147,20,Female,130428,87
8148,83,Female,134078,78
8149,47,Male,122945,99
8150,60,Female,90526,26
8151,31,Female,196047,77
8152,40,Male,47634,12
8153,21,Male,92523,41
8154,86,Female,76216,97
8155,43,Female,80044,71
8156,25,Female,184370,60
8157,30,Male,135739,79
8158,50,Male,58093,88
8159,50,Female,165504,44
8160,45,Male,97779,18
8161,77,Female,43020,100
8162,61,Male,83995,19
8163,80,Male,143615,14
8164,78,Female,54295,14
8165,26,Male,59024,72
8166,72,Male,161619,97
8167,21,Female,128580,61
8168,49,Male,165478,74
8169,29,Male,163339,22
8170,83,Female,138454,19
8171,76,Male,60232,84
8172,51,Male,141914,27
8173,46,Female,119368,28
8174,34,Male,79037,13
8175,32,Female,117748,9
8176,62,Male,51146,5
8177,50,Male,179691,50
8178,68,Male,53095,100
8179,84,Male,186731,57
8180,20,Female,191467,10
8181,86,Female,73202,70
8182,29,Male,121587,65
8183,29,Female,167546,50
8184,40,Male,174623,69
8185,89,Male,154321,78
8186,77,Female,150741,73
8187,83,Female,196056,74
8188,86,Male,49136,17
8189,35,Male,50086,23
8190,27,Male,49330,18
8191,71,Male,59179,40
8192,50,Male,85933,35
8193,71,Male,189806,51
8194,87,Female,124501,75
8195,89,Male,164485,83
8196,75,Male,79830,6
8197,56,Female,49328,44
8198,39,Male,21407,81
8199,78,Female,94998,19
8200,72,Female,43793,25
8201,86,Male,134904,14
8202,87,Female,33592,48
8203,57,Female,92082,39
8204,31,Female,68879,14
8205,85,Female,51059,67
8206,18,Male,98373,60
8207,77,Male,138717,36
8208,21,Female,141726,38
8209,80,Female,23897,96
8210,53,Male,122639,19
8211,79,Female,65904,21
8212,58,Female,79966,44
8213,63,Female,67595,52
8214,90,Female,38788,6
8215,76,Female,57541,9
8216,27,Female,63285,45
8217,45,Male,120290,7
8218,48,Female,176570,24
8219,33,Male,157631,22
8220,47,Male,121010,52
8221,74,Female,182315,42
8222,81,Female,73818,28
8223,55,Male,97390,92
8224,71,Male,189470,83
8225,67,Male,198187,65
8226,24,Female,84614,8
8227,54,Female,34297,71
8228,21,Female,41802,52
8229,38,Male,89221,77
8230,42,Female,140543,8
8231,46,Male,150955,72
8232,83,Female,153152,48
8233,86,Male,134432,30
8234,79,Male,165252,38
8235,27,Male,170276,42
8236,57,Female,71548,83
8237,51,Female,195477,38
8238,19,Female,179839,71
8239,42,Male,24861,17
8240,20,Male,132064,69
8241,38,Male,126345,95
8242,83,Female,171625,10
8243,39,Male,190939,7
8244,23,Female,103527,60
8245,59,Female,181811,33
8246,72,Female,127005,89
8247,36,Male,147736,46
8248,35,Male,116927,80
8249,36,Male,156946,72
8250,55,Male,92391,7
8251,86,Female,156836,42
8252,75,Male,190088,8
8253,21,Male,183620,80
8254,73,Male,20584,82
8255,69,Male,102857,9
8256,56,Male,127361,56
8257,49,Male,118586,1
8258,39,Male,164040,31
8259,42,Male,179744,39
8260,21,Male,171186,28
8261,28,Male,189125,24
8262,84,Female,86886,21
8263,33,Male,122082,14
8264,36,Female,25346,1
8265,85,Male,104180,45
8266,31,Female,52532,14
8267,78,Female,124908,34
8268,87,Male,30679,19
8269,32,Female,116094,63
8270,40,Male,181508,73
8271,33,Female,182479,46
8272,65,Female,135105,24
8273,50,Male,106245,29
8274,23,Female,151865,29
8275,22,Female,60483,65
8276,30,Female,31205,57
8277,46,Female,153569,43
8278,51,Male,21903,33
8279,26,Male,147065,52
8280,33,Male,195964,65
8281,56,Female,134320,30
8282,31,Female,96291,89
8283,20,Male,63447,56
8284,57,Male,94321,39
8285,60,Female,127990,33
8286,18,Male,125705,36
8287,39,Male,116003,23
8288,54,Male,104176,12
8289,86,Male,31231,49
8290,42,Female,25836,43
8291,87,Male,108721,31
8292,53,Female,119358,64
8293,31,Female,194205,27
8294,86,Female,162754,74
8295,59,Male,55851,99
8296,62,Female,53573,35
8297,44,Male,198292,50
8298,41,Female,65824,66
8299,80,Male,124874,16
8300,77,Male,130890,46
8301,40,Female,65323,39
8302,48,Female,73190,96
8303,63,Female,36426,95
8304,45,Male,60403,38
8305,46,Female,163084,75
8306,78,Male,174674,59
8307,85,Female,85905,67
8308,89,Male,113407,65
8309,36,Male,20200,32
8310,51,Female,157796,72
8311,22,Female,118941,22
8312,19,Male,67752,47
8313,22,Female,194231,24
8314,51,Male,64703,56
8315,33,Male,59271,42
8316,29,Male,69693,95
8317,63,Female,157509,99
8318,60,Male,93999,87
8319,44,Male,103649,66
8320,67,Female,152561,4
8321,65,Female,122892,48
8322,32,Female,157585,81
8323,79,Female,165909,67
8324,53,Female,75713,65
8325,89,Male,80758,12
8326,72,Male,134071,82
8327,49,Female,95736,74
8328,55,Male,71500,71
8329,50,Female,153446,64
8330,45,Male,110773,7
8331,89,Female,169051,17
8332,26,Female,129536,26
8333,67,Male,66690,22
8334,41,Male,117147,3
8335,40,Male,83742,35
8336,61,Male,185151,15
8337,84,Male,119461,69
8338,59,Female,67143,45
8339,81,Male,192614,59
8340,80,Male,147822,4
8341,36,Male,166832,77
8342,78,Female,139751,14
8343,75,Female,163724,66
8344,80,Female,173946,55
8345,88,Male,34491,22
8346,86,Male,174907,34
8347,67,Male,143862,96
8348,59,Male,96747,54
8349,89,Female,149787,84
8350,75,Male,80189,5
8351,77,Female,126242,7
8352,26,Female,20375,38
8353,52,Female,94822,29
8354,64,Male,156776,36
8355,47,Female,192594,63
8356,85,Female,92315,26
8357,67,Male,50014,92
8358,25,Male,28858,97
8359,49,Female,21186,65
8360,88,Female,141544,94
8361,43,Male,74693,38
8362,19,Female,158701,98
8363,49,Female,95948,85
8364,32,Male,37342,53
8365,33,Male,63846,26
8366,26,Male,32132,75
8367,76,Male,104955,53
8368,47,Female,191564,17
8369,72,Female,94387,42
8370,53,Male,164601,84
8371,21,Female,76909,45
8372,89,Male,188429,21
8373,36,Male,150448,69
8374,64,Female,140031,27
8375,65,Female,52366,67
8376,50,Male,181111,59
8377,70,Male,110110,22
8378,54,Male,74109,49
8379,62,Male,185374,65
8380,75,Female,159735,67
8381,40,Male,199559,45
8382,52,Female,71025,11
8383,28,Female,66067,32
8384,22,Male,100939,66
8385,35,Male,137136,68
8386,25,Female,40422,38
8387,87,Male,79762,32
8388,29,Female,58375,47
8389,55,Male,112801,59
8390,54,Male,133707,21
8391,37,Female,100222,5
8392,43,Female,123836,74
8393,38,Male,59349,42
8394,25,Male,97507,9
8395,19,Female,176022,6
8396,86,Female,41990,96
8397,34,Male,41824,50
8398,70,Female,83328,96
8399,45,Male,67072,18
8400,30,Male,74822,91
8401,70,Male,155001,88
8402,37,Male,168979,27
8403,61,Male,36897,72
8404,41,Female,39199,18
8405,53,Male,111839,2
8406,84,Male,85271,83
8407,35,Female,47274,34
8408,49,Male,20184,61
8409,30,Female,73663,74
8410,49,Male,140505,15
8411,87,Male,86632,32
8412,73,Female,100868,96
8413,62,Male,145143,15
8414,67,Male,165729,19
8415,49,Male,61459,26
8416,68,Female,116811,37
8417,45,Male,36255,92
8418,57,Female,48228,34
8419,57,Female,171804,70
8420,45,Female,78355,77
8421,26,Female,135620,91
8422,47,Male,182361,5
8423,26,Male,176887,1
8424,80,Male,186578,74
8425,88,Female,70573,69
8426,74,Male,175675,77
8427,81,Male,170998,71
8428,88,Male,138602,58
8429,31,Male,193109,41
8430,42,Female,43227,92
8431,72,Male,96795,9
8432,35,Female,132749,15
8433,18,Male,159461,12
8434,75,Female,51141,32
8435,80,Male,154378,95
8436,56,Female,182180,99
8437,57,Female,93714,59
8438,35,Male,105487,96
8439,43,Male,63393,84
8440,76,Male,39456,35
8441,65,Female,161702,13
8442,52,Male,94952,84
8443,69,Female,78444,37
8444,85,Male,88057,88
8445,70,Male,131238,92
8446,59,Female,95755,8
8447,24,Male,176337,85
8448,50,Female,107393,10
8449,38,Male,24558,68
8450,26,Female,166657,43
8451,38,Female,30017,71
8452,69,Male,177719,58
8453,23,Male,190171,99
8454,34,Female,198461,96
8455,57,Female,45627,77
8456,79,Male,123737,97
8457,88,Male,104796,22
8458,54,Male,34322,32
8459,42,Male,20573,39
8460,89,Male,33241,62
8461,32,Female,88184,44
8462,68,Male,128151,36
8463,47,Female,39897,40
8464,42,Female,180533,90
8465,23,Female,94356,71
8466,85,Male,144166,61
8467,40,Female,109242,42
8468,66,Male,100441,39
8469,82,Male,149707,82
8470,57,Male,126129,40
8471,55,Female,180178,23
8472,46,Female,32540,84
8473,31,Female,51663,23
8474,33,Male,103943,77
8475,48,Female,170601,88
8476,70,Male,172772,3
8477,59,Male,126220,13
8478,88,Female,168673,23
8479,24,Female,46059,76
8480,49,Male,95089,5
8481,54,Female,126248,67
8482,90,Female,30160,100
8483,34,Male,99627,62
8484,45,Male,155437,61
8485,85,Male,114615,18
8486,26,Male,110519,57
8487,73,Male,22723,57
8488,65,Female,93194,69
8489,54,Male,66184,92
8490,57,Male,58599,76
8491,52,Male,159633,58
8492,90,Female,59055,14
8493,85,Female,193187,24
8494,40,Male,35302,11
8495,23,Female,151776,47
8496,46,Female,67249,43
8497,67,Female,84892,20
8498,61,Female,58141,74
8499,41,Female,94375,6
8500,22,Male,136361,91
8501,51,Male,167632,72
8502,64,Male,77692,71
8503,41,Male,157947,21
8504,76,Female,142742,71
8505,72,Female,65312,39
8506,82,Female,151755,7
8507,30,Male,77679,33
8508,74,Female,132028,53
8509,72,Male,151873,75
8510,32,Male,79651,81
8511,69,Female,159431,33
8512,51,Male,172965,13
8513,23,Male,177955,47
8514,45,Male,155176,76
8515,28,Male,154078,87
8516,64,Female,153893,30
8517,73,Female,84848,5
8518,37,Female,95614,25
8519,73,Male,186064,21
8520,60,Male,121594,55
8521,30,Male,173492,56
8522,42,Male,175395,86
8523,31,Female,91128,49
8524,21,Male,26533,89
8525,66,Female,180034,93
8526,89,Male,77030,68
8527,22,Female,29748,78
8528,78,Female,187325,8
8529,31,Male,176929,24
8530,60,Female,48128,22
8531,47,Male,25179,17
8532,43,Male,155992,79
8533,25,Male,102626,20
8534,26,Male,148595,85
8535,59,Female,117788,11
8536,33,Female,101277,31
8537,25,Male,92652,78
8538,75,Male,160740,72
8539,62,Male,51530,59
8540,51,Female,54168,78
8541,38,Male,165420,32
8542,57,Male,198713,66
8543,21,Male,43764,11
8544,58,Male,81115,40
8545,64,Female,67203,91
8546,86,Female,88322,64
8547,24,Female,37671,4
8548,61,Female,106746,17
8549,80,Female,78304,23
8550,22,Female,150201,86
8551,35,Male,106478,57
8552,38,Female,28378,90
8553,58,Male,90778,96
8554,20,Female,119175,16
8555,74,Female,199904,25
8556,85,Male,21751,78
8557,25,Female,99825,14
8558,22,Female,75650,87
8559,56,Female,121032,80
8560,60,Male,54041,26
8561,71,Female,43250,46
8562,56,Male,55279,31
8563,30,Female,30192,87
8564,42,Male,127647,72
8565,27,Female,67832,50
8566,64,Female,136898,72
8567,61,Female,46349,67
8568,39,Female,177971,85
8569,58,Male,128774,71
8570,29,Female,115847,98
8571,26,Female,75325,98
8572,34,Female,183733,29
8573,36,Female,57765,94
8574,90,Female,185231,10
8575,38,Female,75760,42
8576,59,Male,79056,81
8577,79,Female,78942,86
8578,63,Male,128368,90
8579,18,Male,136671,25
8580,21,Female,128040,6
8581,70,Male,111303,64
8582,44,Male,198632,50
8583,62,Male,82241,39
8584,58,Female,102055,24
8585,21,Male,191584,29
8586,69,Male,20089,15
8587,77,Male,21428,13
8588,58,Male,21390,21
8589,28,Female,160208,41
8590,69,Male,167246,98
8591,88,Female,136767,39
8592,75,Female,195114,81
8593,37,Male,81134,59
8594,19,Male,95919,66
8595,60,Female,184577,35
8596,39,Male,121555,92
8597,56,Male,67269,50
8598,77,Male,78047,74
8599,88,Male,173538,71
8600,43,Female,117409,84
8601,50,Male,83489,28
8602,23,Female,186959,67
8603,46,Male,90304,88
8604,66,Female,92434,95
8605,55,Female,56735,79
8606,50,Female,167115,19
8607,82,Female,198038,80
8608,56,Female,175692,53
8609,56,Male,22437,71
8610,46,Female,58559,70
8611,44,Female,143346,75
8612,58,Female,124143,84
8613,73,Male,25044,78
8614,51,Female,194947,94
8615,25,Male,110883,30
8616,51,Female,110730,95
8617,37,Female,117091,33
8618,60,Female,80113,92
8619,41,Female,69338,49
8620,60,Female,106506,15
8621,64,Female,105494,44
8622,60,Male,148311,99
8623,85,Male,160457,17
8624,62,Male,181297,67
8625,43,Male,155566,23
8626,57,Female,157043,17
8627,90,Female,47873,54
8628,47,Female,33486,80
8629,77,Female,172617,75
8630,64,Female,40200,11
8631,34,Male,71357,62
8632,85,Female,104903,62
8633,66,Male,85785,20
8634,30,Male,185655,61
8635,29,Male,43314,22
8636,75,Female,39903,91
8637,85,Male,182437,1
8638,55,Female,70873,43
8639,55,Male,130457,67
8640,28,Male,46665,18
8641,23,Female,61812,66
8642,41,Female,196615,17
8643,76,Female,153845,10
8644,89,Female,134922,24
8645,44,Female,41636,87
8646,75,Male,191059,97
8647,82,Male,160341,44
8648,89,Male,95490,58
8649,52,Female,50965,5
8650,38,Female,29963,8
8651,60,Male,23695,70
8652,36,Female,24782,32
8653,42,Male,36649,98
8654,46,Male,135858,2
8655,66,Female,28466,68
8656,39,Male,163642,83
8657,52,Female,137804,64
8658,55,Female,161020,10
8659,70,Female,163807,36
8660,33,Male,73929,71
8661,53,Male,163989,8
8662,22,Male,75179,95
8663,69,Male,125416,54
8664,57,Male,117811,34
8665,56,Male,91362,93
8666,77,Male,135888,47
8667,29,Male,172085,5
8668,88,Male,66408,2
8669,56,Male,115749,14
8670,51,Male,104579,57
8671,18,Female,148747,89
8672,30,Female,164769,3
8673,33,Female,132489,51
8674,71,Female,34307,36
8675,31,Female,153272,9
8676,37,Male,46107,63
8677,69,Female,184609,1
8678,29,Female,129464,12
8679,55,Female,134494,63
8680,90,Male,63430,35
8681,33,Female,128286,36
8682,49,Female,59612,78
8683,42,Female,44088,12
8684,23,Female,79923,19
8685,59,Female,133097,56
8686,78,Female,140622,36
8687,29,Female,45640,16
8688,30,Female,82107,71
8689,32,Female,137902,96
8690,74,Female,195052,92
8691,35,Male,167849,42
8692,78,Female,47534,28
8693,76,Male,188252,92
8694,56,Female,40829,40
8695,72,Male,72448,88
8696,88,Female,99849,40
8697,61,Female,46985,62
8698,86,Female,177592,28
8699,85,Male,90620,33
8700,49,Female,34403,12
8701,42,Male,141065,72
8702,59,Male,176222,95
8703,63,Female,176015,71
8704,60,Female,50956,81
8705,25,Female,103374,90
8706,35,Female,48223,15
8707,49,Male,101153,39
8708,73,Male,86181,57
8709,19,Male,83819,87
8710,86,Female,31651,9
8711,27,Female,174025,66
8712,53,Female,145994,100
8713,22,Female,98757,99
8714,28,Male,83001,19
8715,58,Male,34142,78
8716,56,Male,134123,53
8717,68,Female,28690,64
8718,82,Female,101431,61
8719,61,Male,54457,99
8720,70,Female,138993,45
8721,32,Female,38284,100
8722,30,Female,159664,100
8723,72,Male,186601,84
8724,31,Female,31703,28
8725,71,Female,122454,81
8726,32,Female,163735,26
8727,47,Female,189995,33
8728,79,Female,126912,38
8729,86,Female,168096,3
8730,88,Male,89322,41
8731,51,Male,45967,89
8732,74,Female,112312,9
8733,26,Female,96389,79
8734,42,Male,137592,59
8735,56,Female,79190,26
8736,21,Male,125204,62
8737,19,Female,119233,59
8738,89,Female,41305,94
8739,45,Female,51139,100
8740,36,Female,98116,17
8741,51,Female,184081,43
8742,52,Male,69376,58
8743,27,Male,169202,71
8744,20,Male,36508,96
8745,34,Female,100619,72
8746,25,Male,87495,97
8747,54,Male,148763,24
8748,69,Female,128572,50
8749,24,Male,145311,8
8750,27,Male,176041,2
8751,35,Female,93281,25
8752,69,Male,105635,91
8753,47,Male,96373,94
8754,34,Male,95077,93
8755,54,Male,179570,34
8756,76,Female,107992,64
8757,44,Male,132573,73
8758,20,Female,199493,81
8759,76,Male,170225,75
8760,42,Male,40555,29
8761,81,Male,96520,91
8762,53,Female,50750,1
8763,44,Female,140502,46
8764,85,Male,84321,84
8765,18,Male,183255,84
8766,72,Female,199890,33
8767,63,Female,66104,100
8768,49,Female,117891,6
8769,56,Male,189223,25
8770,48,Female,196392,69
8771,78,Female,104133,40
8772,27,Female,38446,10
8773,30,Male,122627,24
8774,67,Female,191800,95
8775,74,Female,181333,58
8776,32,Male,66481,45
8777,34,Male,134851,21
8778,38,Female,23266,36
8779,58,Female,117250,40
8780,67,Female,31520,39
8781,18,Male,56951,30
8782,29,Male,39260,34
8783,48,Female,95805,61
8784,80,Female,104237,86
8785,37,Male,45299,15
8786,49,Male,33186,61
8787,75,Male,44854,47
8788,28,Female,35151,62
8789,48,Female,94061,8
8790,77,Male,198877,12
8791,48,Male,52682,65
8792,40,Female,103899,18
8793,51,Male,131602,92
8794,33,Male,121449,34
8795,47,Male,183100,67
8796,83,Female,193441,19
8797,32,Female,170629,24
8798,66,Female,90147,68
8799,87,Male,56361,52
8800,67,Male,142134,63
8801,47,Male,53533,33
8802,36,Male,137813,13
8803,83,Female,147773,84
8804,76,Female,195401,81
8805,85,Male,98531,63
8806,59,Female,73995,28
8807,78,Male,53593,99
8808,73,Female,158862,76
8809,67,Female,106001,76
8810,50,Male,32089,79
8811,78,Male,22357,84
8812,27,Female,189193,27
8813,19,Male,87054,82
8814,58,Female,91894,44
8815,30,Male,69163,69
8816,18,Female,145042,98
8817,72,Female,119322,40
8818,87,Female,145549,74
8819,51,Male,145794,56
8820,23,Female,130727,92
8821,65,Male,50599,7
8822,51,Female,67410,37
8823,65,Male,149442,43
8824,32,Female,87455,78
8825,36,Male,89943,20
8826,32,Male,60873,30
8827,79,Male,97564,6
8828,34,Female,104821,64
8829,45,Male,65120,49
8830,69,Female,63517,37
8831,28,Female,21275,70
8832,54,Male,34550,65
8833,56,Female,109347,28
8834,51,Female,20317,57
8835,37,Male,38115,43
8836,58,Male,158883,59
8837,38,Male,57409,62
8838,58,Female,35775,33
8839,84,Female,180069,87
8840,21,Female,185670,12
8841,52,Female,22847,93
8842,72,Male,146391,81
8843,82,Male,164821,56
8844,63,Male,39260,14
8845,42,Male,22098,98
8846,78,Male,144363,69
8847,82,Female,50888,22
8848,37,Female,173170,60
8849,89,Female,32602,95
8850,56,Female,35992,3
8851,24,Female,98423,17
8852,85,Male,175132,30
8853,79,Female,89767,76
8854,58,Female,62710,99
8855,21,Male,134082,21
8856,28,Female,94246,42
8857,55,Male,70878,32
8858,83,Male,185551,89
8859,62,Female,143546,17
8860,18,Male,84470,39
8861,57,Male,39376,92
8862,19,Female,117315,13
8863,87,Male,158903,82
8864,56,Male,143796,80
8865,90,Male,150073,28
8866,28,Male,179800,49
8867,75,Female,26405,40
8868,27,Female,61369,36
8869,58,Female,158264,56
8870,60,Female,155391,77
8871,40,Female,45477,100
8872,54,Female,196335,30
8873,69,Male,108032,31
8874,48,Male,40070,10
8875,71,Female,179021,45
8876,52,Male,138383,38
8877,32,Male,50325,36
8878,65,Female,91499,36
8879,23,Female,73217,44
8880,88,Female,160729,20
8881,66,Male,128990,45
8882,46,Female,171423,47
8883,22,Female,62702,61
8884,86,Female,199852,73
8885,48,Male,24252,52
8886,63,Female,75266,74
8887,48,Female,52659,75
8888,18,Female,134677,87
8889,85,Male,30738,27
8890,85,Female,73406,29
8891,22,Male,99698,50
8892,23,Male,57250,78
8893,69,Male,21176,33
8894,79,Male,121747,53
8895,58,Female,66856,75
8896,62,Female,168957,5
8897,82,Male,101765,84
8898,42,Female,52034,36
8899,18,Female,104410,65
8900,19,Male,31929,8
8901,44,Female,82006,64
8902,22,Male,57765,36
8903,68,Male,90950,14
8904,21,Female,182886,62
8905,61,Female,65003,60
8906,21,Male,128818,68
8907,57,Male,105826,62
8908,20,Female,76751,6
8909,65,Male,146599,93
8910,66,Male,118442,61
8911,25,Male,168328,20
8912,60,Female,128484,66
8913,41,Male,130650,25
8914,32,Female,124729,38
8915,31,Female,54681,14
8916,75,Female,21729,89
8917,41,Female,160708,19
8918,69,Male,34791,54
8919,22,Female,111388,15
8920,39,Male,131377,87
8921,67,Male,40763,73
8922,19,Male,41136,7
8923,53,Male,49427,63
8924,36,Male,151554,24
8925,52,Male,84358,66
8926,72,Female,162086,30
8927,40,Male,64674,19
8928,41,Male,196125,81
8929,47,Male,175683,57
8930,50,Male,142981,32
8931,41,Male,140104,60
8932,70,Male,174219,58
8933,87,Female,168171,32
8934,28,Female,29610,16
8935,18,Female,197840,24
8936,32,Male,40661,21
8937,29,Male,153986,93
8938,32,Male,121334,3
8939,26,Female,41406,20
8940,75,Male,77846,47
8941,62,Male,28875,16
8942,58,Male,74472,97
8943,89,Male,192938,77
8944,38,Female,58332,37
8945,29,Female,162462,49
8946,89,Female,177771,68
8947,46,Female,187128,89
8948,73,Male,75923,36
8949,33,Male,96489,79
8950,69,Male,184664,13
8951,45,Male,91512,42
8952,73,Female,175061,98
8953,73,Female,100389,59
8954,61,Female,84674,57
8955,80,Male,59668,50
8956,53,Male,42670,92
8957,51,Female,68306,42
8958,69,Female,41980,31
8959,52,Female,143270,71
8960,24,Female,187721,90
8961,58,Female,134970,31
8962,20,Female,82303,7
8963,36,Male,51897,78
8964,22,Male,104951,76
8965,19,Female,69803,76
8966,34,Male,198525,50
8967,41,Male,179070,89
8968,64,Female,138007,41
8969,55,Female,133091,79
8970,31,Female,86030,80
8971,58,Female,108673,75
8972,64,Female,142009,90
8973,57,Male,179645,78
8974,73,Female,187448,15
8975,37,Female,31029,36
8976,40,Female,195393,10
8977,80,Female,193324,95
8978,51,Male,191263,28
8979,22,Female,92838,85
8980,63,Male,180900,76
8981,53,Male,150557,55
8982,27,Female,177897,39
8983,22,Male,151431,92
8984,75,Male,194593,27
8985,51,Female,189743,48
8986,43,Male,151256,7
8987,74,Male,39459,7
8988,25,Female,143137,44
8989,40,Male,142367,30
8990,25,Male,112584,58
8991,24,Male,177246,38
8992,53,Male,173244,21
8993,63,Female,43037,65
8994,80,Male,131504,62
8995,89,Male,51936,97
8996,84,Female,63855,51
8997,28,Female,100392,21
8998,24,Female,55846,54
8999,62,Male,40125,7
9000,69,Male,138211,71
